Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Bins,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
5847816,2013-04-09 00:00:00,Downtown Penthouse,Manhattan,Apartment,O,100,Entire home/apt,10005,3,1,23,600,100
6989454,2013-06-18 00:00:00,3 Bedroom w/ Private Rooftop +Patio,Manhattan,Apartment,O,100,Entire home/apt,10009,3,1,2,600,100
11461751,2014-01-19 00:00:00,"Lovely, new 3 BD Williamsburg loft",Brooklyn,Apartment,O,100,Entire home/apt,11211,3,1,2,600,100
1805539,2012-02-24 00:00:00,"Luxury Stable (30 days, shoots)",Brooklyn,House,N,95,Entire home/apt,11238,3,1,115,600,99
74303,2010-01-27 00:00:00,perfect for a family or small group,Brooklyn,Apartment,M,90,Entire home/apt,11201,4,1,18,600,92
610769,2011-05-21 00:00:00,Old World New York Garden Duplex,Manhattan,Apartment,N,95,Entire home/apt,10017,4,1,26,600,99
5173736,2013-02-21 00:00:00,Amazing Union Sq. 3Bedroom/2Bath!,Manhattan,Apartment,M,90,Entire home/apt,10003,4,1,13,600,93
11966421,2014-02-05 00:00:00,Times Square Designr Townhouse Loft,Manhattan,Apartment,M,90,Entire home/apt,10019,4,1,65,600,90
17519979,2014-07-01 00:00:00,HUGE 3 Bd Loft w HUGE Rf Deck,Brooklyn,Apartment,O,100,Entire home/apt,11211,4,1,2,600,100
22332586,2014-10-09 00:00:00,Triplex/ 4bedrooms/4Baths/Sleep 10,Manhattan,Apartment,M,90,Entire home/apt,10022,5,1,6,600,93
10492009,2013-12-07 00:00:00,Modern renovated 4 BR apartment UWS,Manhattan,Apartment,O,100,Entire home/apt,10025,6,1,2,600,100
12808619,2014-03-04 00:00:00,Manhattan Oasis/Unforgettable stay,Manhattan,Apartment,O,100,Entire home/apt,10009,6,1,3,600,100
570988,2011-05-09 00:00:00,"LEGAL PARK SLOPE 4 BR, ROOF TERRACE",Brooklyn,House,N,95,Entire home/apt,11217,10,1,66,600,98
926539,2011-08-05 00:00:00,amazing views in midtown,Manhattan,Apartment,N,95,Entire home/apt,10036,2,1,79,599,96
1795894,2012-02-23 00:00:00,"Full floor 1,500 sqft prime SoHo",Manhattan,Apartment,M,90,Entire home/apt,10012,2,1,7,599,91
4093526,2012-11-08 00:00:00,Wall St. Apartment with Water Views,Manhattan,Apartment,O,100,Entire home/apt,10005,2,1,11,599,100
417504,2011-03-01 00:00:00,2 BR w/ Terrace @ Box House Hotel,Brooklyn,Apartment,K,80,Entire home/apt,11222,3,1,8,599,83
417504,2011-03-01 00:00:00,2 BR Duplex @ Box House Hotel,Brooklyn,Apartment,O,100,Entire home/apt,11222,3,1,6,599,100
733316,2011-06-22 00:00:00,Spacious Loft w/ Tons of Character,Manhattan,Apartment,K,80,Entire home/apt,10002,3,1,8,599,83
1031900,2011-08-28 00:00:00,"2-story, 3-bedroom, Private Yard",Manhattan,Apartment,O,100,Entire home/apt,10009,3,1,3,599,100
1287492,2011-10-13 00:00:00,Modern Large DOWNTOWN Loft - NEW,Manhattan,Apartment,N,95,Entire home/apt,10013,3,1,21,599,99
3740730,2012-10-02 00:00:00,Times Square Glamor!,Manhattan,Apartment,N,95,Entire home/apt,10036,3,1,36,599,99
13413536,2014-03-22 00:00:00,Shoppers Paradise  3bd Loft in SoHo,Manhattan,Loft,N,95,Entire home/apt,10012,3,1,35,599,97
417504,2011-03-01 00:00:00,2 BR w/ City View @ Box House Hotel,Brooklyn,Apartment,M,90,Entire home/apt,11222,4,1,3,599,94
9207610,2013-10-03 00:00:00,Trendy L.E.S. 3BR 2BATH APT,Manhattan,Apartment,L,85,Entire home/apt,10002,4,1,53,599,88
9514732,2013-10-19 00:00:00,STUNNING 2BR/Central Park Views!,Manhattan,Apartment,N,95,Entire home/apt,10025,4,1,9,599,97
1458523,2011-11-30 00:00:00,"Chic, Quiet, Enormous SoHo 3bd Loft",Manhattan,Loft,O,100,Entire home/apt,10013,4,1,3,599,100
4129231,2012-11-12 00:00:00,Enormous 4bd/2bth Loft Un.Sq/G.Vill,Manhattan,Loft,M,90,Entire home/apt,10011,4,1,17,599,94
20695964,2014-08-29 00:00:00,Gorgeous Park Avenue Loft,Manhattan,Loft,N,95,Entire home/apt,10016,3,1,9,597,96
2639425,2012-06-14 00:00:00,Modern Entire Duplex Apartment,Manhattan,Apartment,O,100,Entire home/apt,10014,2,1,9,595,100
3922121,2012-10-19 00:00:00,New York City 2 bed Greenwich Vill,Manhattan,Apartment,O,100,Entire home/apt,10003,2,1,4,595,100
4051126,2012-11-03 00:00:00,Chelsea luxury 2 bedroom garden apt,Manhattan,Apartment,N,95,Entire home/apt,10011,2,1,32,595,97
26606802,2015-01-23 00:00:00,Spacious West Village Dream Loft,Manhattan,Loft,O,100,Entire home/apt,10014,2,1,2,595,100
36536619,2015-06-23 00:00:00,a beautiful large Soho 2bdr apt,Manhattan,Apartment,N,95,Entire home/apt,10012,3,1,5,595,96
33222544,2015-05-12 00:00:00,Modern Manhattan Oasis,Manhattan,Condominium,N,95,Entire home/apt,10002,3,1,10,595,98
1001259,2011-08-21 00:00:00,BEAUTIFUL TRIBECA LOFT-X2 SOHO!,Manhattan,Apartment,N,95,Entire home/apt,10013,4,1,8,595,97
27418789,2015-02-08 00:00:00,Charming 3 BR / 4 BEDS Central Park,Manhattan,Apartment,L,85,Entire home/apt,10036,4,1,3,595,87
17721017,2014-07-06 00:00:00,3 Bedroom 2 Bath Flatiron Loft,Manhattan,Loft,L,85,Entire home/apt,10010,6,1,28,595,86
4311903,2012-12-03 00:00:00,CentralModernAmazingViewsEveryRoom,Manhattan,Apartment,N,95,Entire home/apt,10001,4,1,25,590,97
10031834,2013-11-15 00:00:00,Amazing 3 BR Penthouse Prime SOHO!,Manhattan,Loft,N,95,Entire home/apt,10012,3,1,30,589,98
19969,2009-06-03 00:00:00,SoHo Loft - Entire Floor,Manhattan,Apartment,N,95,Entire home/apt,10013,1,1,52,585,96
14733148,2014-04-25 00:00:00,*Midtown lovely  luxury 3bed&2bath,Manhattan,Apartment,K,80,Entire home/apt,10001,4,1,27,585,81
5738071,2013-04-02 00:00:00,Central Park Views 2Bath 2Bed Home,Manhattan,Apartment,N,95,Entire home/apt,10019,3,1,45,580,95
3870448,2012-10-14 00:00:00,Wow! 2bd Penthouse Duplex,Manhattan,Apartment,N,95,Entire home/apt,10003,2,1,4,579,95
29167335,2015-03-11 00:00:00,Duplex Penthouse -Best Cost Benefit,Manhattan,Apartment,K,80,Entire home/apt,10022,5,1,2,579,80
1494799,2011-12-11 00:00:00,"LUXURY New Highrise, Insane View!",Manhattan,Apartment,M,90,Entire home/apt,10001,2,1,22,575,93
37998993,2015-07-09 00:00:00,2bd in the heart of UWS/L.Center,Manhattan,Apartment,O,100,Entire home/apt,10023,2,1,1,575,100
4792032,2013-01-21 00:00:00,"2,500 square ft architect's home",Brooklyn,House,O,100,Entire home/apt,11231,2,1,2,575,100
17721017,2014-07-06 00:00:00,Sunny 3 Bedroom Loft,Manhattan,Apartment,K,80,Entire home/apt,10013,4,1,22,575,82
3221335,2012-08-10 00:00:00,Big & Comfortable 3BDR. Midtown NYC,Manhattan,Apartment,N,95,Entire home/apt,10036,5,1,57,575,97
3221335,2012-08-10 00:00:00,Quiet 3bdrm- ONE STREET TO TIMES SQ,Manhattan,Apartment,N,95,Entire home/apt,10036,5,1,69,575,96
11258344,2014-01-13 00:00:00,Zen Garden Duplex Retreat,Brooklyn,House,L,85,Entire home/apt,11238,5,1,26,575,88
8501613,2013-08-28 00:00:00,2BD NEWLY RENOVATED MIDTOWN CENTER,Manhattan,Apartment,M,90,Entire home/apt,10019,2,1,18,570,90
17721017,2014-07-06 00:00:00,"Large, BRIGHT, Soho Loft",Manhattan,Loft,L,85,Entire home/apt,10013,4,1,26,570,88
13734665,2014-03-31 00:00:00,"2 Bedroom PENTHOUSE 1,000 SF",Queens,Apartment,O,100,Entire home/apt,11101,2,1,3,569,100
4422368,2012-12-16 00:00:00,Large Park block Duplex with Garden,Manhattan,Apartment,N,95,Entire home/apt,10024,5,1,33,560,98
669913,2011-06-06 00:00:00,"Midtown NYC Gem, 2BR, Sleeps 5+",Manhattan,Apartment,M,90,Entire home/apt,10036,2,1,6,559,93
8821043,2013-09-13 00:00:00,Luxury 1 Bdrm Park Ave Downtown Apt,Manhattan,Apartment,O,100,Entire home/apt,10010,1,1,1,550,100
9849022,2013-11-06 00:00:00,"Amazing loft,best location in soho",Manhattan,Apartment,N,95,Entire home/apt,10012,1,1,30,550,95
928407,2011-08-05 00:00:00,Duplex apartment in townhouse,Manhattan,Apartment,O,100,Entire home/apt,10025,2,1,1,550,100
1403426,2011-11-13 00:00:00,Luxury Williamsburg 2 bdrm / 2 bth,Brooklyn,Apartment,M,90,Entire home/apt,11249,2,1,4,550,90
1446988,2011-11-27 00:00:00,Spectacular 21st floor luxury apt,Manhattan,Apartment,O,100,Entire home/apt,10002,2,1,3,550,100
1474539,2011-12-05 00:00:00,Spacious 2 Bed/2 Bath in Chelsea,Manhattan,Apartment,N,95,Entire home/apt,10011,2,1,19,550,98
3456748,2012-09-03 00:00:00,***Amazing Skyline View (2br/2br)**,Manhattan,Apartment,K,80,Entire home/apt,10001,2,1,1,550,80
7909999,2013-08-03 00:00:00,Designer Studio with Private Garden,Manhattan,Apartment,N,95,Entire home/apt,10019,2,1,39,550,98
9272132,2013-10-06 00:00:00,Modern Penthouse Triplex,Brooklyn,Apartment,O,100,Entire home/apt,11215,2,1,2,550,100
24099263,2014-11-24 00:00:00,7. Enjoy Times Square from the sky!,Manhattan,Apartment,M,90,Entire home/apt,10036,2,1,5,550,92
29121664,2015-03-10 00:00:00,Large Loft Apartment Private Roof,Manhattan,Apartment,N,95,Entire home/apt,10009,2,1,5,550,96
17773625,2014-07-07 00:00:00,TriBeCa/Soho - 2 Story Loft !,Manhattan,Loft,N,95,Entire home/apt,10013,2,1,16,550,99
3079026,2012-07-28 00:00:00,3 Bedroom Sunny & Modern A,Brooklyn,Apartment,M,90,Entire home/apt,11211,3,1,2,550,90
6153295,2013-04-29 00:00:00,Stunning Duplex on Madison Avenue,Manhattan,Apartment,N,95,Entire home/apt,10065,3,1,36,550,98
7202402,2013-06-30 00:00:00,1785 The Oldest House in New York.,Manhattan,Apartment,O,100,Entire home/apt,10013,3,1,4,550,100
7520293,2013-07-16 00:00:00,Prime Location 3BR 1500sf,Manhattan,Apartment,O,100,Entire home/apt,10019,3,1,6,550,100
9028193,2013-09-24 00:00:00,Chelsea 2Bd Penthouse+Outdoor space,Manhattan,Apartment,M,90,Entire home/apt,10001,3,1,3,550,93
9522475,2013-10-19 00:00:00,Spacious 2 Bedroom on UWS,Manhattan,Apartment,O,100,Entire home/apt,10024,3,1,1,550,100
273174,2010-10-28 00:00:00,TriBeCa 2500 Sq Ft w/ Priv Elevator,Manhattan,Loft,N,95,Entire home/apt,10013,3,1,141,550,98
281229,2010-11-08 00:00:00,Unique spacious loft on the Bowery,Manhattan,Loft,N,95,Entire home/apt,10002,3,1,89,550,95
1833732,2012-02-29 00:00:00,Enormous Glamorous Downtown Loft,Manhattan,Apartment,N,95,Entire home/apt,10002,4,1,11,550,96
9522475,2013-10-19 00:00:00,HUGE 2bdrm LOFT in NOHO/East Vill!,Manhattan,Apartment,M,90,Entire home/apt,10003,4,1,29,550,93
14174867,2014-04-11 00:00:00,3bed 2bath Luxury APT Amazing view,Manhattan,Apartment,L,85,Entire home/apt,10019,4,1,7,550,89
7134391,2013-06-26 00:00:00,Huge Family Oasis in top location,Brooklyn,House,N,95,Entire home/apt,11211,4,1,21,550,96
13756871,2014-03-31 00:00:00,The Gatling,Brooklyn,House,O,100,Entire home/apt,11238,4,1,6,550,100
319077,2010-12-14 00:00:00,Authentic 4000 sqft  4 bedroom Loft,Brooklyn,Loft,N,95,Entire home/apt,11238,4,1,31,550,95
194685,2010-08-08 00:00:00,1300 Sq. Ft. FiDi 2BR/2b NYC Apt.,Manhattan,Apartment,M,90,Entire home/apt,10038,5,1,4,550,90
194918,2010-08-08 00:00:00,3+ Bedroom Steps to Park Avenue,Manhattan,Apartment,M,90,Entire home/apt,10028,5,1,11,550,94
1557541,2012-01-02 00:00:00,a cosy sunny large apartment,Manhattan,Apartment,N,95,Entire home/apt,10025,5,1,12,550,96
8336526,2013-08-22 00:00:00,Large 3 BR Manhattan New York City,Manhattan,Apartment,N,95,Entire home/apt,10069,5,1,6,550,96
2290879,2012-05-04 00:00:00,1-2 Families! Park Slope Sleeps 9!,Brooklyn,House,M,90,Entire home/apt,11215,5,1,7,550,91
28381203,2015-02-26 00:00:00,Stunning NY Townhouse by Super Host,Manhattan,House,N,95,Entire home/apt,10016,5,1,26,550,96
1863713,2012-03-05 00:00:00,LUXURY 2BD/2BTH - HUGE PATIO,Manhattan,Apartment,M,90,Entire home/apt,10003,2,1,25,549,92
3947764,2012-10-22 00:00:00,2 bed/2 bath in heart of Chelsea!,Manhattan,Apartment,O,100,Entire home/apt,10001,2,1,29,549,100
4021487,2012-10-31 00:00:00,Chic Modern 2 BD/2 BTH Apartment,Manhattan,Apartment,N,95,Entire home/apt,10009,2,1,22,549,95
4021487,2012-10-31 00:00:00,PARK VIEW CHIC LUXURY 2BED/2BTH,Manhattan,Apartment,N,95,Entire home/apt,10009,2,1,16,549,96
9483623,2013-10-17 00:00:00,Newly Renovated Luxurious 2 Bedroom,Manhattan,House,K,80,Entire home/apt,10022,2,1,3,549,80
500,2008-06-26 00:00:00,Trendy Times Square Loft,Manhattan,Apartment,N,95,Private room,10036,3,1,39,549,96
4155077,2012-11-15 00:00:00,CHELSEA DREAM APARTMENT,Manhattan,Apartment,M,90,Entire home/apt,10011,3,1,10,549,94
22734151,2014-10-19 00:00:00,Large 3 Bedroom 2 Bath in L.E.S nyc,Manhattan,Apartment,O,100,Entire home/apt,10009,3,1,5,549,100
13413536,2014-03-22 00:00:00,Big & Bright 3bed Artist Loft,Manhattan,Loft,N,95,Entire home/apt,10013,3,1,52,549,96
3411621,2012-08-29 00:00:00,"Elegant 2 BDRM, Brooklyn Brownstone",Brooklyn,Apartment,M,90,Entire home/apt,11238,2,1,6,545,90
24894738,2014-12-16 00:00:00,Artist's Loft in Best SoHo Location,Manhattan,Loft,L,85,Entire home/apt,10012,3,1,16,545,88
17051201,2014-06-20 00:00:00,"Clean, Bright, & Elegant Park Slope",Brooklyn,Apartment,O,100,Entire home/apt,11215,4,1,2,545,100
13217304,2014-03-17 00:00:00,LUXURY LOFT HEART OF SOHO 2BD/2BTH,Manhattan,Apartment,M,90,Entire home/apt,10013,2,1,34,540,91
26383567,2015-01-19 00:00:00,Sun Filled West Village 2 bed+loft,Manhattan,Apartment,L,85,Entire home/apt,10014,4,1,29,540,89
20318233,2014-08-20 00:00:00,HUGE 3 BEDROOM DUPLEX APARTMENT,Brooklyn,Apartment,K,80,Entire home/apt,11216,5,1,4,540,80
20318233,2014-08-20 00:00:00,HUGE  4 BEDROOM TRIPLEX APARTMENT,Brooklyn,Apartment,L,85,Entire home/apt,11216,5,1,3,540,87
10321180,2013-11-28 00:00:00,New 2 Bedroom Apartment in NoLiTa,Manhattan,Apartment,O,100,Entire home/apt,10012,2,1,2,525,100
6136685,2013-04-28 00:00:00,Big & Charming in Prime Location!,Manhattan,Apartment,L,85,Entire home/apt,10011,3,1,10,525,89
3431408,2012-08-31 00:00:00,Historic Townhouse in Williamsburg,Brooklyn,House,L,85,Entire home/apt,11249,4,1,9,525,87
14084147,2014-04-09 00:00:00,Brand New Apt next to Time Square,Manhattan,Apartment,N,95,Entire home/apt,10036,5,1,4,525,95
1856604,2012-03-04 00:00:00,Manhattan Penthouse-Max.12 guests,Manhattan,Bed & Breakfast,M,90,Entire home/apt,10031,9,1,93,525,92
21362718,2014-09-15 00:00:00,HUGE Slp-14  4/2.5  Carroll Gardens,Brooklyn,Apartment,K,80,Entire home/apt,11231,10,1,5,525,80
2414652,2012-05-19 00:00:00,Huge Midtown 4 Bedroom Apartment!,Manhattan,Apartment,K,80,Entire home/apt,10016,5,1,34,524,81
23778946,2014-11-15 00:00:00,Bright 3 bdrm in East Village,Manhattan,Apartment,O,100,Entire home/apt,10009,3,1,1,520,100
12420606,2014-02-20 00:00:00,Two Full Floor West Village Apart,Manhattan,House,M,90,Entire home/apt,10014,5,1,2,520,90
7291745,2013-07-04 00:00:00,TWO 2-bdrm apts - on the same block,Manhattan,Apartment,K,80,Entire home/apt,10016,6,1,5,520,84
2571235,2012-06-07 00:00:00,Duplex with two private apt & yard,Brooklyn,House,M,90,Entire home/apt,11213,6,1,3,510,90
23078896,2014-10-28 00:00:00,BEAUTIFUL PENTHOUSE - Soho 2BR 2BA,Manhattan,Apartment,K,80,Entire home/apt,10012,2,1,20,509,84
377432,2011-02-04 00:00:00,L'Esquina - Large & Lux SoHo Loft,Manhattan,Apartment,N,95,Entire home/apt,10012,3,1,86,505,95
2870440,2012-07-08 00:00:00,Beautiful Brooklyn Heights 1 BR,Brooklyn,Apartment,N,95,Entire home/apt,11201,1,1,8,500,97
10917992,2013-12-30 00:00:00,Tribeca Loft - Modern luxury living,Manhattan,Apartment,K,80,Entire home/apt,10013,1,1,1,500,80
20282797,2014-08-19 00:00:00,Lux Tribeca Apt w/ Private Terrace,Manhattan,Apartment,O,100,Entire home/apt,10013,1,1,1,500,100
33362434,2015-05-14 00:00:00,Penthouse w/terrace Upper West Side,Manhattan,Apartment,O,100,Entire home/apt,10023,1,1,1,500,100
10417911,2013-12-03 00:00:00,"Soho Penthouse Loft, Terrace & View",Manhattan,Loft,O,100,Entire home/apt,10012,1,1,1,500,100
23952819,2014-11-19 00:00:00,Modern Duplex with yard  in Bedstuy,Brooklyn,Townhouse,O,100,Entire home/apt,11221,1,1,1,500,100
170703,2010-07-18 00:00:00,Large Designer Luxury Loft in NoHo,Manhattan,Apartment,O,100,Entire home/apt,10003,2,1,13,500,100
1621363,2012-01-18 00:00:00,SunDrenched & Serene (East Village),Manhattan,Apartment,N,95,Entire home/apt,10009,2,1,9,500,98
2204078,2012-04-23 00:00:00,Classy 2.5 BR Brownstone w/ Garden,Manhattan,Apartment,M,90,Entire home/apt,10024,2,1,20,500,93
2935265,2012-07-14 00:00:00,2 BR Designer's Apt in Heart of NYC,Manhattan,Apartment,N,95,Entire home/apt,10013,2,1,8,500,98
2960326,2012-07-16 00:00:00,Most breathtaking view of Manhattan,Brooklyn,Apartment,M,90,Entire home/apt,11211,2,1,62,500,92
3494779,2012-09-06 00:00:00,Huge 2 bdrm on the Lower East,Manhattan,Apartment,M,90,Entire home/apt,10002,2,1,9,500,91
4128399,2012-11-12 00:00:00,Beautiful Ground Level Townhouse Ap,Manhattan,Apartment,M,90,Entire home/apt,10002,2,1,1,500,91
5586949,2013-03-23 00:00:00,2 Bedroom East Village Apartment,Manhattan,Apartment,O,100,Entire home/apt,10003,2,1,3,500,100
5739699,2013-04-02 00:00:00,Spacious Soho Loft,Manhattan,Apartment,M,90,Entire home/apt,10012,2,1,3,500,93
8925884,2013-09-18 00:00:00,Luxe Midtown E 2 Bedrm 2.5 Bath,Manhattan,Apartment,O,100,Entire home/apt,10022,2,1,2,500,100
22655100,2014-10-17 00:00:00,Cozy Elegant Upper East Side Apt,Manhattan,Apartment,N,95,Entire home/apt,10065,2,1,18,500,96
24882943,2014-12-16 00:00:00,Ultra Modern Luxury Living NYC,Manhattan,Apartment,O,100,Entire home/apt,10004,2,1,4,500,100
37668524,2015-07-06 00:00:00,"Luxury 2,200 sf Two Bedroom Loft",Manhattan,Apartment,O,100,Entire home/apt,10011,2,1,1,500,100
765422,2011-07-01 00:00:00,Loft apt in trendy area w. Roof top,Brooklyn,Loft,M,90,Entire home/apt,11206,2,1,6,500,93
2520105,2012-06-01 00:00:00,ARTIST LOFT w. Amazing Terrace!,Brooklyn,Loft,N,95,Entire home/apt,11201,2,1,12,500,96
1465599,2011-12-02 00:00:00,Elegant relax 2 bedrooms apartment,Manhattan,Apartment,N,95,Entire home/apt,10022,3,1,2,500,96
5177328,2013-02-21 00:00:00,Gramercy Park Pied-a-Terre,Manhattan,Apartment,M,90,Entire home/apt,10003,3,1,1,500,91
3264033,2012-08-15 00:00:00,4Bedrooms / Roof Deck / Center NYC,Manhattan,Apartment,M,90,Entire home/apt,0,5,1,57,500,94
7356288,2013-07-08 00:00:00,Multi-level Brooklyn Family Home,Brooklyn,House,O,100,Entire home/apt,11205,3,1,5,500,100
7366418,2013-07-09 00:00:00,"Huge, luxury, downtown loft - 3BRs",Manhattan,Loft,N,95,Entire home/apt,10011,3,1,4,500,97
2330528,2012-05-09 00:00:00,Stunning Light-Flooded Loft Apt,Manhattan,Apartment,N,95,Entire home/apt,10018,4,1,15,500,97
5817532,2013-04-07 00:00:00,Central Park Townhouse Apartment,Manhattan,Apartment,N,95,Entire home/apt,10025,4,1,15,500,96
18037261,2014-07-13 00:00:00,Lux 3 Bedr - Gram Park by Superhost,Manhattan,Apartment,L,85,Entire home/apt,10003,4,1,19,500,87
21258984,2014-09-12 00:00:00,Penthouse / 4Bedrooms / Sleep 8,Manhattan,Apartment,I,70,Entire home/apt,10016,4,1,25,500,74
23823950,2014-11-16 00:00:00,Enormous duplex by Times Square!,Manhattan,Apartment,I,70,Entire home/apt,10019,4,1,2,500,70
25435121,2014-12-31 00:00:00,"Hot Deal!!Luxury large 3BDR, 2BATH!",Manhattan,Apartment,M,90,Entire home/apt,10001,4,1,4,500,90
28750705,2015-03-04 00:00:00,Huge 2000 sq ft 4 br/2 bth apt,Manhattan,Apartment,L,85,Entire home/apt,10027,4,1,3,500,87
4028339,2012-10-31 00:00:00,PRETTY CLINTON HILL BROWNSTONE,Brooklyn,Townhouse,O,100,Entire home/apt,11238,4,1,1,500,100
417741,2011-03-02 00:00:00,2B/2B Rustic Apt @ heart of Tribeca,Manhattan,Apartment,O,100,Entire home/apt,10007,5,1,1,500,100
1312920,2011-10-19 00:00:00,5th Ave.Guest House II,Manhattan,Apartment,L,85,Entire home/apt,10035,5,1,18,500,87
6155226,2013-04-29 00:00:00,Luxury 3 Bd 2Bth w/600 sqft deck,Manhattan,Apartment,M,90,Entire home/apt,10010,5,1,2,500,90
9485562,2013-10-17 00:00:00,Luxury 3 BR Minutes to Times Square,Manhattan,Apartment,N,95,Entire home/apt,10019,5,1,4,500,95
36307255,2015-06-20 00:00:00,Heart of Tribeca next to everything,Manhattan,Apartment,M,90,Entire home/apt,10007,5,1,5,500,92
2169254,2012-04-18 00:00:00,One Family Renovated Brownstone!,Brooklyn,House,N,95,Entire home/apt,11205,5,1,6,500,95
3936154,2012-10-21 00:00:00,Cozy 4 BR Brooklyn townhouse,Brooklyn,House,O,100,Entire home/apt,11238,5,1,4,500,100
72062,2010-01-20 00:00:00,KING WESTON - 3 BR E. VILLAGE,Manhattan,Apartment,M,90,Entire home/apt,10009,6,1,20,500,94
30836013,2015-04-08 00:00:00,4 Bedroom Huge  Loft in Tribeca,Manhattan,Apartment,K,80,Entire home/apt,10007,6,1,2,500,80
1680375,2012-01-31 00:00:00,Your Historic House in Brooklyn,Brooklyn,House,M,90,Entire home/apt,11230,6,1,6,500,90
22627992,2014-10-16 00:00:00,Lovely home in Park Slope Brooklyn,Brooklyn,House,O,100,Entire home/apt,11217,6,1,3,500,100
2435392,2012-05-22 00:00:00,huge duplex in brownstone (1bd),Brooklyn,Apartment,O,100,Entire home/apt,11238,0,1,1,500,100
5375287,2013-03-08 00:00:00,Stunning Quiet Loft in W. Village,Manhattan,Loft,M,90,Entire home/apt,10011,1,1,6,499,93
6806417,2013-06-08 00:00:00,280 Degree Views Of Manhattan (TS),Manhattan,Apartment,O,100,Entire home/apt,10036,2,1,3,499,100
6823883,2013-06-09 00:00:00,Stunning West Village Duplex,Manhattan,Apartment,N,95,Entire home/apt,10014,2,1,17,499,95
20206594,2014-08-18 00:00:00,Gorgeous Upper East Side 2 BR Condo,Manhattan,Apartment,O,100,Entire home/apt,10128,2,1,4,499,100
23427165,2014-11-06 00:00:00,Beautiful Midtown 2 Bdrm Apartment!,Manhattan,Apartment,M,90,Entire home/apt,10019,2,1,5,499,90
29769754,2015-03-22 00:00:00,Beautiful 1205 ft classic NoHo Loft,Manhattan,Apartment,O,100,Entire home/apt,10012,2,1,2,499,100
4129231,2012-11-12 00:00:00,"HUGE NYC LOFT  ""ON""  Union Sq.Park",Manhattan,Loft,N,95,Entire home/apt,10003,2,1,60,499,98
725447,2011-06-21 00:00:00,Spacious East Village Apartment,Manhattan,Apartment,L,85,Entire home/apt,10009,3,1,8,499,88
2649019,2012-06-15 00:00:00,Luxury New * NY SKYLINE View *,Manhattan,Apartment,N,95,Entire home/apt,10013,3,1,31,499,97
3740730,2012-10-02 00:00:00,Massive and Magnificent Duplex Loft,Manhattan,Apartment,N,95,Entire home/apt,10001,3,1,66,499,97
18897568,2014-07-25 00:00:00,Duplex 3BR SOHO Penthouse w.Terrace,Manhattan,Apartment,O,100,Entire home/apt,10012,3,1,3,499,100
3867,2008-10-29 00:00:00,3 bedroom apartment in Chinatown!,Manhattan,Apartment,K,80,Entire home/apt,10038,4,1,2,499,80
17384869,2014-06-29 00:00:00,Pristine Loft**Prime Location**4 BR,Manhattan,Apartment,M,90,Entire home/apt,10003,4,1,11,499,93
